id,astar_1000tr_reg_dep,cr_1000tr_dep,astar_1000tr_reg_arr,cr_1000tr_arr,astar_1000tr_reg_route,cr_1000tr_route,astar_1000tr_reg_traveltime,cr_1000tr_traveltime,same_traveltime?,same_route?
224,224.0,224.0,286.0,286.0,['I1I2 I2I3 I3I4 I4H4 H4G4 G4F4 F4F5'],['I1I2 I2I3 I3I4 I4H4 H4G4 G4F4 F4F5'],62.0,62.0,True,True
225,228.0,228.0,280.0,280.0,['I7I6 I6I5 I5I4 I4I3 I3H3 H3G3'],['I7I6 I6I5 I5I4 I4I3 I3H3 H3G3'],52.0,52.0,True,True
226,226.0,226.0,275.0,275.0,['E7E6 E6D6 D6C6 C6C7 C7B7'],['E7E6 E6D6 D6C6 C6C7 C7B7'],49.0,49.0,True,True
227,227.0,227.0,330.0,330.0,['C6B6 B6C6 C6D6 D6E6 E6F6 F6G6 G6G5 G5G4 G4G3 G3F3'],['C6B6 B6C6 C6D6 D6E6 E6F6 F6G6 G6G5 G5G4 G4G3 G3F3'],103.0,103.0,True,True
228,231.0,231.0,292.0,292.0,['H5G5 G5F5 F5F4 F4F3 F3F2 F2E2'],['H5G5 G5F5 F5F4 F4F3 F3F2 F2E2'],61.0,61.0,True,True
229,232.0,232.0,328.0,328.0,['G2F2 F2F3 F3F4 F4F5 F5F6 F6F7 F7F8 F8E8 E8D8 D8C8 C8C7'],['G2F2 F2F3 F3F4 F4F5 F5F6 F6F7 F7F8 F8E8 E8D8 D8C8 C8C7'],96.0,96.0,True,True
230,230.0,230.0,256.0,256.0,['A9B9 B9C9 C9C8'],['A9B9 B9C9 C9C8'],26.0,26.0,True,True
231,231.0,231.0,304.0,304.0,['C8B8 B8C8 C8D8 D8D7 D7D6 D6D5 D5D4 D4D3 D3C3'],['C8B8 B8C8 C8D8 D8D7 D7D6 D6D5 D5D4 D4D3 D3C3'],73.0,73.0,True,True
232,232.0,232.0,350.0,350.0,['F3G3 G3F3 F3E3 E3D3 D3C3 C3B3 B3B4 B4B5 B5B6'],['F3G3 G3F3 F3E3 E3D3 D3C3 C3B3 B3B4 B4B5 B5B6'],118.0,118.0,True,True
233,233.0,233.0,331.0,331.0,['C4C5 C5C6 C6D6 D6E6 E6F6 F6F7 F7F8 F8G8 G8F8'],['C4C5 C5C6 C6D6 D6E6 E6F6 F6F7 F7F8 F8G8 G8F8'],98.0,98.0,True,True
234,234.0,234.0,313.0,313.0,['G9G8 G8F8 F8E8 E8D8 D8C8 C8B8 B8A8 A8A7'],['G9G8 G8F8 F8E8 E8D8 D8C8 C8B8 B8A8 A8A7'],79.0,79.0,True,True
235,235.0,235.0,301.0,301.0,['E1E0 E0E1 E1E2 E2E3 E3E4 E4F4 F4E4'],['E1E0 E0E1 E1E2 E2E3 E3E4 E4F4 F4E4'],66.0,66.0,True,True
236,240.0,240.0,272.0,272.0,['E2D2 D2C2 C2C1'],['E2D2 D2C2 C2C1'],32.0,32.0,True,True
237,237.0,237.0,358.0,358.0,['E2E3 E3E4 E4E5 E5E6 E6E7 E7E8 E8F8 F8G8 G8H8 H8I8 I8H8'],['E2E3 E3E4 E4E5 E5E6 E6E7 E7E8 E8F8 F8G8 G8H8 H8I8 I8H8'],121.0,121.0,True,True
238,238.0,238.0,267.0,267.0,['F7G7 G7G8 G8G7'],['F7G7 G7G8 G8G7'],29.0,29.0,True,True
239,239.0,239.0,293.0,293.0,['I3J3 J3I3 I3I4 I4I5 I5H5 H5G5'],['I3J3 J3I3 I3I4 I4I5 I5H5 H5G5'],54.0,54.0,True,True
240,240.0,240.0,337.0,337.0,['D8D7 D7D6 D6D5 D5D4 D4D3 D3C3 C3B3 B3A3 A3A2 A2A1 A1A0'],['D8D7 D7D6 D6D5 D5D4 D4D3 D3C3 C3B3 B3A3 A3A2 A2A1 A1A0'],97.0,97.0,True,True
241,244.0,244.0,309.0,309.0,['D5E5 E5F5 F5G5 G5H5 H5H4 H4G4'],['D5E5 E5F5 F5G5 G5H5 H5H4 H4G4'],65.0,65.0,True,True
242,243.0,243.0,274.0,274.0,['I3I4 I4J4 J4I4'],['I3I4 I4J4 J4I4'],31.0,31.0,True,True
243,244.0,244.0,316.0,316.0,['E2E1 E1F1 F1G1 G1H1 H1H2 H2H3 H3H4'],['E2E1 E1F1 F1G1 G1H1 H1H2 H2H3 H3H4'],72.0,72.0,True,True
244,244.0,244.0,328.0,328.0,['F4F3 F3F4 F4F5 F5F6 F6F7 F7F8 F8F9 F9G9'],['F4F3 F3F4 F4F5 F5F6 F6F7 F7F8 F8F9 F9G9'],84.0,84.0,True,True
245,245.0,245.0,273.0,273.0,['C3C4 C4C3 C3C2'],['C3C4 C4C3 C3C2'],28.0,28.0,True,True
246,247.0,247.0,341.0,341.0,['E3F3 F3E3 E3D3 D3C3 C3B3 B3A3 A3B3'],['E3F3 F3E3 E3D3 D3C3 C3B3 B3A3 A3B3'],94.0,94.0,True,True
247,247.0,247.0,301.0,301.0,['D4D5 D5D6 D6E6 E6F6 F6G6 G6H6'],['D4D5 D5D6 D6E6 E6F6 F6G6 G6H6'],54.0,54.0,True,True
248,250.0,250.0,345.0,345.0,['E1D1 D1C1 C1B1 B1B2 B2B3 B3B4 B4B5 B5B6 B6B7 B7B8 B8A8'],['E1D1 D1C1 C1B1 B1B2 B2B3 B3B4 B4B5 B5B6 B6B7 B7B8 B8A8'],95.0,95.0,True,True
249,249.0,249.0,320.0,320.0,['E6F6 F6F5 F5F4 F4E4 E4D4 D4C4 C4B4 B4B5'],['E6F6 F6F5 F5F4 F4E4 E4D4 D4C4 C4B4 B4B5'],71.0,71.0,True,True
250,250.0,250.0,361.0,361.0,['G1H1 H1G1 G1F1 F1E1 E1D1 D1C1 C1B1 B1A1 A1A2 A2A3 A3A4'],['G1H1 H1G1 G1F1 F1E1 E1D1 D1C1 C1B1 B1A1 A1A2 A2A3 A3A4'],111.0,111.0,True,True
251,251.0,251.0,309.0,309.0,['D9E9 E9F9 F9F8 F8F7 F7F6 F6E6'],['D9E9 E9F9 F9F8 F8F7 F7F6 F6E6'],58.0,58.0,True,True
252,252.0,252.0,339.0,339.0,['A3A4 A4B4 B4C4 C4D4 D4E4 E4F4 F4G4 G4G3 G3G4'],['A3A4 A4B4 B4C4 C4D4 D4E4 E4F4 F4G4 G4G3 G3G4'],87.0,87.0,True,True
253,253.0,253.0,322.0,322.0,['B5B4 B4B5 B5B6 B6C6 C6D6 D6E6 E6E5'],['B5B4 B4B5 B5B6 B6C6 C6D6 D6E6 E6E5'],69.0,69.0,True,True
254,254.0,254.0,315.0,315.0,['A6A7 A7A8 A8B8 B8C8 C8D8 D8D7'],['A6A7 A7A8 A8B8 B8C8 C8D8 D8D7'],61.0,61.0,True,True
255,256.0,256.0,291.0,291.0,['C2D2 D2D3 D3D4'],['C2D2 D2D3 D3D4'],35.0,35.0,True,True
256,259.0,259.0,375.0,375.0,['H4I4 I4H4 H4G4 G4F4 F4E4 E4D4 D4D5 D5D6 D6D7 D7D8 D8D7'],['H4I4 I4H4 H4G4 G4F4 F4E4 E4D4 D4D5 D5D6 D6D7 D7D8 D8D7'],116.0,116.0,True,True
257,257.0,257.0,292.0,292.0,['H3I3 I3I2 I2I1 I1I2'],['H3I3 I3I2 I2I1 I1I2'],35.0,35.0,True,True
258,258.0,258.0,323.0,323.0,['C6C5 C5C4 C4C3 C3C2 C2C1 C1C0 C0B0 B0B1'],['C6C5 C5C4 C4C3 C3C2 C2C1 C1C0 C0B0 B0B1'],65.0,65.0,True,True
259,259.0,259.0,335.0,335.0,['A2A3 A3B3 B3C3 C3D3 D3E3 E3F3 F3G3'],['A2A3 A3B3 B3C3 C3D3 D3E3 E3F3 F3G3'],76.0,76.0,True,True
260,260.0,260.0,391.0,391.0,['J9J8 J8J7 J7J6 J6J5 J5I5 I5H5 H5G5 G5F5 F5E5 E5D5 D5D6'],['J9J8 J8J7 J7J6 J6J5 J5I5 I5H5 H5G5 G5F5 F5E5 E5D5 D5D6'],131.0,131.0,True,True
261,261.0,261.0,312.0,312.0,['G4G3 G3G4 G4H4 H4H5 H5H6 H6H7'],['G4G3 G3G4 G4H4 H4H5 H5H6 H6H7'],51.0,51.0,True,True
262,264.0,264.0,304.0,304.0,['G4G3 G3G4 G4H4 H4G4'],['G4G3 G3G4 G4H4 H4G4'],40.0,40.0,True,True
263,266.0,266.0,363.0,363.0,['J3J2 J2J1 J1I1 I1H1 H1G1 G1F1 F1E1 E1D1 D1C1 C1C2'],['J3J2 J2J1 J1I1 I1H1 H1G1 G1F1 F1E1 E1D1 D1C1 C1C2'],97.0,97.0,True,True
264,264.0,264.0,312.0,312.0,['A2B2 B2B3 B3B4 B4B5 B5B6 B6C6'],['A2B2 B2B3 B3B4 B4B5 B5B6 B6C6'],48.0,48.0,True,True
265,269.0,269.0,346.0,346.0,['B4B5 B5B6 B6C6 C6D6 D6E6 E6F6 F6G6 G6F6'],['B4B5 B5B6 B6C6 C6D6 D6E6 E6F6 F6G6 G6F6'],77.0,77.0,True,True
266,267.0,267.0,348.0,348.0,['F6E6 E6E5 E5E4 E4D4 D4C4 C4C3 C3C2'],['F6E6 E6E5 E5E4 E4D4 D4C4 C4C3 C3C2'],81.0,81.0,True,True
267,267.0,267.0,331.0,331.0,['G8G9 G9H9 H9H8 H8H7 H7H6 H6H5 H5H4'],['G8G9 G9H9 H9H8 H8H7 H7H6 H6H5 H5H4'],64.0,64.0,True,True
268,268.0,268.0,390.0,390.0,['B8B7 B7B6 B6B5 B5B4 B4B3 B3B2 B2B1 B1B0 B0C0 C0D0 D0E0 E0F0 F0G0 G0F0'],['B8B7 B7B6 B6B5 B5B4 B4B3 B3B2 B2B1 B1B0 B0C0 C0D0 D0E0 E0F0 F0G0 G0F0'],122.0,122.0,True,True
269,271.0,271.0,363.0,363.0,['H3H4 H4G4 G4F4 F4E4 E4D4 D4D3 D3C3 C3B3 B3B4'],['H3H4 H4G4 G4F4 F4E4 E4D4 D4D3 D3C3 C3B3 B3B4'],92.0,92.0,True,True
270,270.0,270.0,351.0,351.0,['I0H0 H0H1 H1H2 H2H3 H3H4 H4H5 H5I5 I5J5 J5J4'],['I0H0 H0H1 H1H2 H2H3 H3H4 H4H5 H5I5 I5J5 J5J4'],81.0,81.0,True,True
271,271.0,271.0,325.0,325.0,['B2C2 C2B2 B2A2 A2A3 A3A4'],['B2C2 C2B2 B2A2 A2A3 A3A4'],54.0,54.0,True,True
272,272.0,272.0,369.0,369.0,['D2D1 D1D2 D2D3 D3D4 D4D5 D5D6 D6E6 E6F6 F6G6 G6G7'],['D2D1 D1D2 D2D3 D3D4 D4D5 D5D6 D6E6 E6F6 F6G6 G6G7'],97.0,97.0,True,True
273,273.0,273.0,354.0,354.0,['J4J3 J3J2 J2J1 J1J0 J0I0 I0H0 H0G0 G0F0 F0E0 E0D0'],['J4J3 J3J2 J2J1 J1J0 J0I0 I0H0 H0G0 G0F0 F0E0 E0D0'],81.0,81.0,True,True
274,274.0,274.0,454.0,454.0,['H0H1 H1H2 H2H3 H3H4 H4H5 H5H6 H6H7 H7H8 H8G8 G8F8 F8E8 E8D8 D8C8 C8B8 B8A8 A8A9 A9B9'],['H0H1 H1H2 H2H3 H3H4 H4H5 H5H6 H6H7 H7H8 H8G8 G8F8 F8E8 E8D8 D8C8 C8B8 B8A8 A8A9 A9B9'],180.0,180.0,True,True
275,275.0,275.0,346.0,346.0,['G7H7 H7H6 H6H5 H5H4 H4H3 H3H2 H2G2 G2F2'],['G7H7 H7H6 H6H5 H5H4 H4H3 H3H2 H2G2 G2F2'],71.0,71.0,True,True
276,276.0,276.0,403.0,403.0,['B2B1 B1B2 B2B3 B3B4 B4B5 B5C5 C5D5 D5E5 E5F5 F5G5 G5H5 H5I5'],['B2B1 B1B2 B2B3 B3B4 B4B5 B5C5 C5D5 D5E5 E5F5 F5G5 G5H5 H5I5'],127.0,127.0,True,True
277,277.0,277.0,384.0,384.0,['I3I2 I2H2 H2G2 G2F2 F2F3 F3F4 F4F5 F5F6 F6F7 F7F8 F8F9 F9F8'],['I3I2 I2H2 H2G2 G2F2 F2F3 F3F4 F4F5 F5F6 F6F7 F7F8 F8F9 F9F8'],107.0,107.0,True,True
278,280.0,280.0,435.0,435.0,['B4A4 A4B4 B4C4 C4D4 D4E4 E4F4 F4G4 G4H4 H4I4 I4J4 J4J5 J5J6 J6J7 J7J8'],['B4A4 A4B4 B4C4 C4D4 D4E4 E4F4 F4G4 G4H4 H4I4 I4J4 J4J5 J5J6 J6J7 J7J8'],155.0,155.0,True,True
279,279.0,279.0,360.0,360.0,['H6H7 H7G7 G7F7 F7E7 E7D7 D7D6 D6D5 D5D4'],['H6H7 H7G7 G7F7 F7E7 E7D7 D7D6 D6D5 D5D4'],81.0,81.0,True,True
280,280.0,280.0,348.0,348.0,['E3E2 E2D2 D2D3 D3D4 D4D5 D5D6 D6D7 D7D8'],['E3E2 E2D2 D2D3 D3D4 D4D5 D5D6 D6D7 D7D8'],68.0,68.0,True,True
281,281.0,281.0,354.0,354.0,['F0G0 G0F0 F0E0 E0D0 D0D1 D1D2 D2D3 D3D4 D4E4'],['F0G0 G0F0 F0E0 E0D0 D0D1 D1D2 D2D3 D3D4 D4E4'],73.0,73.0,True,True
282,282.0,282.0,337.0,337.0,['I3H3 H3H2 H2H1 H1H0 H0I0 I0J0'],['I3H3 H3H2 H2H1 H1H0 H0I0 I0J0'],55.0,55.0,True,True
283,283.0,283.0,399.0,399.0,['B2B3 B3B4 B4C4 C4D4 D4E4 E4F4 F4G4 G4H4 H4I4 I4J4 J4J5'],['B2B3 B3B4 B4C4 C4D4 D4E4 E4F4 F4G4 G4H4 H4I4 I4J4 J4J5'],116.0,116.0,True,True
284,284.0,284.0,343.0,343.0,['G2H2 H2I2 I2I1 I1I0'],['G2H2 H2I2 I2I1 I1I0'],59.0,59.0,True,True
285,285.0,285.0,384.0,384.0,['G9G8 G8F8 F8F7 F7F6 F6F5 F5F4 F4F3 F3E3 E3F3'],['G9G8 G8F8 F8F7 F7F6 F6F5 F5F4 F4F3 F3E3 E3F3'],99.0,99.0,True,True
286,286.0,286.0,360.0,360.0,['H2H1 H1H2 H2H3 H3H4 H4H5 H5I5 I5J5 J5J4'],['H2H1 H1H2 H2H3 H3H4 H4H5 H5I5 I5J5 J5J4'],74.0,74.0,True,True
287,287.0,287.0,369.0,369.0,['C8B8 B8C8 C8D8 D8E8 E8F8 F8G8 G8H8 H8I8'],['C8B8 B8C8 C8D8 D8E8 E8F8 F8G8 G8H8 H8I8'],82.0,82.0,True,True
288,288.0,288.0,353.0,353.0,['F3F4 F4F5 F5F6 F6F7 F7F8 F8E8 E8E7'],['F3F4 F4F5 F5F6 F6F7 F7F8 F8E8 E8E7'],65.0,65.0,True,True
289,289.0,289.0,339.0,339.0,['E3F3 F3G3 G3H3 H3H2 H2G2'],['E3F3 F3G3 G3H3 H3H2 H2G2'],50.0,50.0,True,True
290,290.0,290.0,389.0,389.0,['C7D7 D7E7 E7F7 F7G7 G7H7 H7I7 I7I6 I6I5 I5I4 I4I3 I3I2'],['C7D7 D7E7 E7F7 F7G7 G7H7 H7I7 I7I6 I6I5 I5I4 I4I3 I3I2'],99.0,99.0,True,True
291,291.0,291.0,393.0,393.0,['I1I2 I2I1 I1H1 H1G1 G1F1 F1E1 E1D1 D1C1 C1B1 B1A1'],['I1I2 I2I1 I1H1 H1G1 G1F1 F1E1 E1D1 D1C1 C1B1 B1A1'],102.0,102.0,True,True
292,292.0,292.0,372.0,372.0,['I6H6 H6G6 G6G5 G5F5 F5E5 E5D5 D5C5 C5C6'],['I6H6 H6G6 G6G5 G5F5 F5E5 E5D5 D5C5 C5C6'],80.0,80.0,True,True
293,293.0,293.0,380.0,380.0,['E6E7 E7F7 F7G7 G7G6 G6G5 G5G4 G4G3 G3G2 G2G1 G1G0 G0G1'],['E6E7 E7F7 F7G7 G7G6 G6G5 G5G4 G4G3 G3G2 G2G1 G1G0 G0G1'],87.0,87.0,True,True
294,294.0,294.0,370.0,370.0,['D8D7 D7D6 D6D5 D5D4 D4D3 D3C3 C3B3 B3A3 A3B3'],['D8D7 D7D6 D6D5 D5D4 D4D3 D3C3 C3B3 B3A3 A3B3'],76.0,76.0,True,True
295,295.0,295.0,438.0,438.0,['I3I2 I2H2 H2H3 H3H4 H4H5 H5H6 H6H7 H7H8 H8H9 H9G9 G9F9 F9E9 E9D9 D9C9 C9B9 B9C9'],['I3I2 I2H2 H2H3 H3H4 H4H5 H5H6 H6H7 H7H8 H8H9 H9G9 G9F9 F9E9 E9D9 D9C9 C9B9 B9C9'],143.0,143.0,True,True
296,296.0,296.0,401.0,401.0,['C2D2 D2E2 E2F2 F2F3 F3F4 F4F5 F5F6 F6F7 F7F8 F8G8 G8H8 H8G8'],['C2D2 D2E2 E2F2 F2F3 F3F4 F4F5 F5F6 F6F7 F7F8 F8G8 G8H8 H8G8'],105.0,105.0,True,True
297,299.0,299.0,378.0,378.0,['D4E4 E4F4 F4G4 G4H4 H4H5 H5I5 I5J5'],['D4E4 E4F4 F4G4 G4H4 H4H5 H5I5 I5J5'],79.0,79.0,True,True
298,298.0,298.0,375.0,375.0,['G8H8 H8G8 G8F8 F8E8 E8D8 D8C8 C8C9'],['G8H8 H8G8 G8F8 F8E8 E8D8 D8C8 C8C9'],77.0,77.0,True,True
299,299.0,299.0,428.0,428.0,['A1A2 A2B2 B2C2 C2D2 D2E2 E2F2 F2G2 G2G3 G3H3 H3I3 I3J3 J3J2'],['A1A2 A2B2 B2C2 C2D2 D2E2 E2F2 F2G2 G2G3 G3H3 H3I3 I3J3 J3J2'],129.0,129.0,True,True
300,300.0,300.0,368.0,368.0,['B0C0 C0D0 D0E0 E0F0 F0G0 G0G1 G1H1 H1G1'],['B0C0 C0D0 D0E0 E0F0 F0G0 G0G1 G1H1 H1G1'],68.0,68.0,True,True
301,301.0,301.0,388.0,388.0,['E8E9 E9F9 F9G9 G9H9 H9H8 H8H7 H7H6 H6H5 H5H4 H4H3'],['E8E9 E9F9 F9G9 G9H9 H9H8 H8H7 H7H6 H6H5 H5H4 H4H3'],87.0,87.0,True,True
302,302.0,302.0,367.0,367.0,['G7H7 H7H6 H6H5 H5H4 H4H3 H3G3 G3H3'],['G7H7 H7H6 H6H5 H5H4 H4H3 H3G3 G3H3'],65.0,65.0,True,True
303,303.0,303.0,359.0,359.0,['E8F8 F8G8 G8H8 H8H7 H7H8'],['E8F8 F8G8 G8H8 H8H7 H7H8'],56.0,56.0,True,True
304,304.0,304.0,341.0,341.0,['B1B2 B2B3 B3C3 C3C4'],['B1B2 B2B3 B3C3 C3C4'],37.0,37.0,True,True
305,305.0,305.0,416.0,416.0,['G8F8 F8F7 F7F6 F6F5 F5F4 F4F3 F3F2 F2F1 F1E1 E1D1 D1E1'],['G8F8 F8F7 F7F6 F6F5 F5F4 F4F3 F3F2 F2F1 F1E1 E1D1 D1E1'],111.0,111.0,True,True
306,309.0,309.0,361.0,361.0,['F7F8 F8F7 F7E7 E7E6'],['F7F8 F8F7 F7E7 E7E6'],52.0,52.0,True,True
307,307.0,307.0,327.0,327.0,['F3E3 E3D3'],['F3E3 E3D3'],20.0,20.0,True,True
308,309.0,309.0,393.0,393.0,['H3H2 H2G2 G2G3 G3G4 G4F4 F4E4 E4D4 D4C4'],['H3H2 H2G2 G2G3 G3G4 G4F4 F4E4 E4D4 D4C4'],84.0,84.0,True,True
309,309.0,309.0,358.0,358.0,['G9F9 F9E9 E9D9 D9C9 C9C8 C8B8'],['G9F9 F9E9 E9D9 D9C9 C9C8 C8B8'],49.0,49.0,True,True
310,312.0,312.0,364.0,364.0,['C6C5 C5C4 C4B4 B4A4'],['C6C5 C5C4 C4B4 B4A4'],52.0,52.0,True,True
311,311.0,311.0,354.0,354.0,['C1B1 B1B2 B2B3 B3B4 B4A4'],['C1B1 B1B2 B2B3 B3B4 B4A4'],43.0,43.0,True,True
312,312.0,312.0,375.0,375.0,['F3F2 F2F3 F3F4 F4G4 G4H4 H4I4'],['F3F2 F2F3 F3F4 F4G4 G4H4 H4I4'],63.0,63.0,True,True
313,313.0,313.0,367.0,367.0,['C0B0 B0B1 B1B2 B2B3 B3C3 C3B3'],['C0B0 B0B1 B1B2 B2B3 B3C3 C3B3'],54.0,54.0,True,True
314,314.0,314.0,421.0,421.0,['E8E7 E7E6 E6E5 E5E4 E4F4 F4G4 G4H4 H4H3 H3H2 H2H1 H1H0'],['E8E7 E7E6 E6E5 E5E4 E4F4 F4G4 G4H4 H4H3 H3H2 H2H1 H1H0'],107.0,107.0,True,True
315,315.0,315.0,404.0,404.0,['J6J7 J7I7 I7H7 H7G7 G7F7 F7F6 F6F5 F5F4 F4F3 F3F2 F2F1'],['J6J7 J7I7 I7H7 H7G7 G7F7 F7F6 F6F5 F5F4 F4F3 F3F2 F2F1'],89.0,89.0,True,True
316,316.0,316.0,381.0,381.0,['C9B9 B9B8 B8B7 B7B6 B6B5 B5B4 B4B3 B3B2 B2B1'],['C9B9 B9B8 B8B7 B7B6 B6B5 B5B4 B4B3 B3B2 B2B1'],65.0,65.0,True,True
317,317.0,317.0,373.0,373.0,['C1B1 B1B2 B2B3 B3B4 B4C4 C4B4'],['C1B1 B1B2 B2B3 B3B4 B4C4 C4B4'],56.0,56.0,True,True
318,318.0,318.0,382.0,382.0,['B9B8 B8B7 B7B6 B6B5 B5B4 B4B3 B3B2 B2A2 A2A1'],['B9B8 B8B7 B7B6 B6B5 B5B4 B4B3 B3B2 B2A2 A2A1'],64.0,64.0,True,True
319,319.0,319.0,417.0,417.0,['F3F2 F2E2 E2E3 E3E4 E4E5 E5E6 E6E7 E7E8 E8D8 D8C8 C8C7'],['F3F2 F2E2 E2E3 E3E4 E4E5 E5E6 E6E7 E7E8 E8D8 D8C8 C8C7'],98.0,98.0,True,True
320,320.0,320.0,373.0,373.0,['J6J5 J5I5 I5H5 H5G5 G5F5 F5E5'],['J6J5 J5I5 I5H5 H5G5 G5F5 F5E5'],53.0,53.0,True,True
321,321.0,321.0,435.0,435.0,['G8G9 G9F9 F9E9 E9D9 D9C9 C9C8 C8C7 C7C6 C6C5 C5C4 C4B4 B4B5'],['G8G9 G9F9 F9E9 E9D9 D9C9 C9C8 C8C7 C7C6 C6C5 C5C4 C4B4 B4B5'],114.0,114.0,True,True
322,322.0,322.0,431.0,431.0,['I4J4 J4I4 I4H4 H4G4 G4F4 F4E4 E4E5 E5E6 E6E7 E7E8 E8F8'],['I4J4 J4I4 I4H4 H4G4 G4F4 F4E4 E4E5 E5E6 E6E7 E7E8 E8F8'],109.0,109.0,True,True
323,323.0,323.0,401.0,401.0,['I5I4 I4H4 H4G4 G4F4 F4F5 F5F6 F6G6'],['I5I4 I4H4 H4G4 G4F4 F4F5 F5F6 F6G6'],78.0,78.0,True,True
324,324.0,324.0,380.0,380.0,['E6F6 F6F5 F5E5 E5E4 E4E3'],['E6F6 F6F5 F5E5 E5E4 E4E3'],56.0,56.0,True,True
325,325.0,325.0,397.0,397.0,['C0B0 B0A0 A0A1 A1A2 A2A3 A3A4 A4A5 A5A6 A6A7'],['C0B0 B0A0 A0A1 A1A2 A2A3 A3A4 A4A5 A5A6 A6A7'],72.0,72.0,True,True
326,326.0,326.0,444.0,444.0,['J2J1 J1I1 I1H1 H1G1 G1F1 F1E1 E1E2 E2E3 E3E4 E4E5 E5E6 E6E7 E7E8'],['J2J1 J1I1 I1H1 H1G1 G1F1 F1E1 E1E2 E2E3 E3E4 E4E5 E5E6 E6E7 E7E8'],118.0,118.0,True,True
327,329.0,329.0,397.0,397.0,['I0I1 I1I0 I0H0 H0G0 G0F0 F0E0 E0F0'],['I0I1 I1I0 I0H0 H0G0 G0F0 F0E0 E0F0'],68.0,68.0,True,True
328,331.0,331.0,461.0,461.0,['A9A8 A8A7 A7A6 A6A5 A5A4 A4B4 B4C4 C4D4 D4E4 E4F4 F4G4 G4G3 G3G2 G2G1'],['A9A8 A8A7 A7A6 A6A5 A5A4 A4B4 B4C4 C4D4 D4E4 E4F4 F4G4 G4G3 G3G2 G2G1'],130.0,130.0,True,True
329,329.0,329.0,352.0,352.0,['A6B6 B6B7'],['A6B6 B6B7'],23.0,23.0,True,True
330,330.0,330.0,419.0,419.0,['F5G5 G5G4 G4G3 G3G2 G2G1 G1F1 F1E1 E1D1 D1D2'],['F5G5 G5G4 G4G3 G3G2 G2G1 G1F1 F1E1 E1D1 D1D2'],89.0,89.0,True,True
331,331.0,331.0,464.0,464.0,['J8J9 J9I9 I9H9 H9G9 G9F9 F9E9 E9D9 D9C9 C9C8 C8C7 C7C6 C6C5 C5C4 C4C3 C3B3 B3C3'],['J8J9 J9I9 I9H9 H9G9 G9F9 F9E9 E9D9 D9C9 C9C8 C8C7 C7C6 C6C5 C5C4 C4C3 C3B3 B3C3'],133.0,133.0,True,True
332,332.0,332.0,396.0,396.0,['H5G5 G5G4 G4G3 G3G2 G2G1 G1G0 G0F0'],['H5G5 G5G4 G4G3 G3G2 G2G1 G1G0 G0F0'],64.0,64.0,True,True
333,333.0,333.0,453.0,453.0,['H7H6 H6H5 H5H4 H4G4 G4F4 F4E4 E4D4 D4C4 C4B4'],['H7H6 H6H5 H5H4 H4G4 G4F4 F4E4 E4D4 D4C4 C4B4'],120.0,120.0,True,True
334,334.0,334.0,390.0,390.0,['F2F1 F1E1 E1E2 E2E3 E3E4 E4E5 E5E4'],['F2F1 F1E1 E1E2 E2E3 E3E4 E4E5 E5E4'],56.0,56.0,True,True
335,335.0,335.0,405.0,405.0,['E4E5 E5F5 F5G5 G5H5 H5I5 I5I4 I4H4'],['E4E5 E5F5 F5G5 G5H5 H5I5 I5I4 I4H4'],70.0,70.0,True,True
336,336.0,336.0,453.0,453.0,['J8J7 J7I7 I7H7 H7G7 G7F7 F7E7 E7E6 E6E5 E5E4 E4E3 E3E2 E2E1 E1D1 D1D2'],['J8J7 J7I7 I7H7 H7G7 G7F7 F7E7 E7E6 E6E5 E5E4 E4E3 E3E2 E2E1 E1D1 D1D2'],117.0,117.0,True,True
337,337.0,337.0,377.0,377.0,['G1G2 G2G1 G1G0 G0G1'],['G1G2 G2G1 G1G0 G0G1'],40.0,40.0,True,True
338,338.0,338.0,377.0,377.0,['H2I2 I2I3 I3J3 J3J2'],['H2I2 I2I3 I3J3 J3J2'],39.0,39.0,True,True
339,339.0,339.0,372.0,372.0,['C2C1 C1C2 C2C3'],['C2C1 C1C2 C2C3'],33.0,33.0,True,True
340,341.0,341.0,427.0,427.0,['G5F5 F5E5 E5D5 D5C5 C5B5 B5B6 B6B7 B7B6'],['G5F5 F5E5 E5D5 D5C5 C5B5 B5B6 B6B7 B7B6'],86.0,86.0,True,True
341,341.0,341.0,395.0,395.0,['B8C8 C8B8 B8A8 A8A9 A9B9'],['B8C8 C8B8 B8A8 A8A9 A9B9'],54.0,54.0,True,True
342,346.0,346.0,438.0,438.0,['A0A1 A1A2 A2A3 A3A4 A4A5 A5B5 B5C5 C5D5 D5E5 E5E4'],['A0A1 A1A2 A2A3 A3A4 A4A5 A5B5 B5C5 C5D5 D5E5 E5E4'],92.0,92.0,True,True
343,343.0,343.0,459.0,459.0,['F8F9 F9F8 F8F7 F7F6 F6F5 F5F4 F4F3 F3F2 F2F1 F1F0 F0E0 E0D0 D0C0'],['F8F9 F9F8 F8F7 F7F6 F6F5 F5F4 F4F3 F3F2 F2F1 F1F0 F0E0 E0D0 D0C0'],116.0,116.0,True,True
344,344.0,344.0,428.0,428.0,['C4C5 C5C6 C6C7 C7C8 C8C9 C9D9 D9E9 E9F9 F9G9 G9G8'],['C4C5 C5C6 C6C7 C7C8 C8C9 C9D9 D9E9 E9F9 F9G9 G9G8'],84.0,84.0,True,True
