id,astar_1000tr_reg_dep,cr_1000tr_dep,astar_1000tr_reg_arr,cr_1000tr_arr,astar_1000tr_reg_route,cr_1000tr_route,astar_1000tr_reg_traveltime,cr_1000tr_traveltime,same_traveltime?,same_route?
262,264.0,264.0,475.0,554.0,['1775 -1775 1774 1882 2200 -330 -119 117 325'],"['1775 -1775 1774 1882 2200 -330 -119 117 325', '1775 -1775 1774 1882 2200 -330 -119 -15 13 38 325']",211.0,290.0,False,False
263,264.0,264.0,480.0,480.0,['614 -614 -579 -383 -128 -25 17 38 319 639 876 -1535 -1533 2278 -2447'],['614 -614 -579 -383 -128 -25 17 38 319 639 876 -1535 -1533 2278 -2447'],216.0,216.0,True,True
264,268.0,268.0,479.0,479.0,['-119 117 319 639 880 -1767 1930 2168 -2128'],['-119 117 319 639 880 -1767 1930 2168 -2128'],211.0,211.0,True,True
265,265.0,265.0,499.0,499.0,['-1891 -1526 1524 1533 1535 -876 -639 -319 -38 -17 25 128 383 579 618 2439'],['-1891 -1526 1524 1533 1535 -876 -639 -319 -38 -17 25 128 383 579 618 2439'],234.0,234.0,True,True
266,266.0,266.0,447.0,447.0,['121 326 -313 -117 119 332 592 642 846 2714 -2714'],['121 326 -313 -117 119 332 592 642 846 2714 -2714'],181.0,181.0,True,True
267,267.0,267.0,491.0,491.0,['2168 -2168 -1930 1767 -880 -639 -319 -117 -15 -3 7 333'],['2168 -2168 -1930 1767 -880 -639 -319 -117 -15 -3 7 333'],224.0,224.0,True,True
268,268.0,268.0,352.0,352.0,['-2183 2173 2449 -2194 -1950 2006'],['-2183 2173 2449 -2194 -1950 2006'],84.0,84.0,True,True
269,269.0,269.0,386.0,386.0,['2486 -3122 -2183 -1935 -1771 1769 1783 -1783'],['2486 -3122 -2183 -1935 -1771 1769 1783 -1783'],117.0,117.0,True,True
270,270.0,270.0,506.0,506.0,['332 592 -592 -332 -119 117 325 588 -517 505 597 684'],['332 592 -592 -332 -119 117 325 588 -517 505 597 684'],236.0,236.0,True,True
271,271.0,271.0,543.0,544.0,['-1771 -1499 1523 1882 2200 -330 -119 117 313 -326 -121'],"['-1771 -1499 1523 1882 2200 -330 -119 117 313 -326 -121', '-1771 -1499 1523 1882 2200 -732 -625 -319 313 -326 -121']",272.0,273.0,False,False
272,272.0,272.0,449.0,449.0,['-3437 3435 3439 2166 2168 -2128 -1891 1883 1942 1950 2194 -2449 2477'],['-3437 3435 3439 2166 2168 -2128 -1891 1883 1942 1950 2194 -2449 2477'],177.0,177.0,True,True
273,273.0,273.0,369.0,369.0,['64 -121 123 338 523 -589'],['64 -121 123 338 523 -589'],96.0,96.0,True,True
274,274.0,274.0,436.0,436.0,['2200 -732 -625 639 880 1357 1425 1483 -1483'],['2200 -732 -625 639 880 1357 1425 1483 -1483'],162.0,162.0,True,True
275,277.0,277.0,428.0,428.0,['2128 -2128 -1891 1883 1942 1950 2194 -2449 -2173 2173'],['2128 -2128 -1891 1883 1942 1950 2194 -2449 -2173 2173'],151.0,151.0,True,True
276,277.0,277.0,407.0,407.0,['-1535 -1494 1357 1425 1483 -3439 -3435 3435'],['-1535 -1494 1357 1425 1483 -3439 -3435 3435'],130.0,130.0,True,True
277,277.0,277.0,504.0,527.0,['361 -361 -336 338 523 -1415 -1357 1494 -1533 -1524 1526 1883 1942'],['361 -361 -336 338 523 -1415 -1357 1494 -1533 -1524 1526 1883 1942'],227.0,250.0,False,True
278,278.0,278.0,481.0,481.0,['-1798 1882 2200 837 -674 642 840'],['-1798 1882 2200 837 -674 642 840'],203.0,203.0,True,True
279,279.0,279.0,526.0,547.0,['2963 -4474 -3744 -2895 -2423 -2158 -867 -618 -579 -383 -128 -25 17 38 -38'],['2963 -4474 -3744 -2895 -2423 -2158 -867 -618 -579 -383 -128 -25 17 38 -38'],247.0,268.0,False,True
280,280.0,280.0,370.0,370.0,['-4494 -3744 -2895 2903 4495 -4495'],['-4494 -3744 -2895 2903 4495 -4495'],90.0,90.0,True,True
281,281.0,281.0,456.0,456.0,['-696 -11 3 15 119 330 -2200 -2186 2185 2482 -3779'],['-696 -11 3 15 119 330 -2200 -2186 2185 2482 -3779'],175.0,175.0,True,True
282,282.0,282.0,518.0,518.0,['3607 -3607 -1464 -1388 -533 -365 -344 -125 -19 -9 11 698 1027 1201 3772'],['3607 -3607 -1464 -1388 -533 -365 -344 -125 -19 -9 11 698 1027 1201 3772'],236.0,236.0,True,True
283,283.0,283.0,434.0,434.0,['-1767 1767 -880 -639 625 732 837 -674 674'],['-1767 1767 -880 -639 625 732 837 -674 674'],151.0,151.0,True,True
284,284.0,284.0,489.0,491.0,['1533 -1447 -1427 1429 1501 1775 1935 2171 3091 3787'],['1533 -1447 -1427 1429 1501 1775 1935 2171 3091 3787'],205.0,207.0,False,True
285,285.0,285.0,546.0,544.0,['2185 -2185 2186 2200 -330 -119 -15 -3 7 -7'],['2185 -2185 2186 2200 -330 -119 -15 -3 7 -7'],261.0,259.0,False,True
286,286.0,286.0,504.0,504.0,['2425 2969 3764 -2979 -2873 -2412 -535 -365 -344 -125 123 338 505 597 686'],['2425 2969 3764 -2979 -2873 -2412 -535 -365 -344 -125 123 338 505 597 686'],218.0,218.0,True,True
287,287.0,287.0,689.0,694.0,['-3121 3121 -2482 -2185 2186 2200 837 -674 650 848 3162 -3772 -1201 1199 -1343 1342 1345 1404 3737 -3739 3739'],['-3121 3121 -2482 -2185 2186 2200 837 -674 650 848 3162 -3772 -1201 1199 -1343 1342 1345 1404 3737 -3739 3739'],402.0,407.0,False,True
288,288.0,288.0,357.0,357.0,['-9 11 698 1027 1199'],['-9 11 698 1027 1199'],69.0,69.0,True,True
289,289.0,289.0,603.0,589.0,['-4527 -3740 3739 -3737 -1404 -1345 -1342 1343 -1199 1201 3772 -3162 -848 -650 674 -837 -2200 -2186 2185 2482 -3121 3121'],['-4527 -3740 3739 -3737 -1404 -1345 -1342 1343 -1199 1201 3772 -3162 -848 -650 674 -837 -2200 -2186 2185 2482 -3121 3121'],314.0,300.0,False,True
290,290.0,290.0,491.0,491.0,['-3119 -2453 2449 -2194 -1950 -1942 -1883 1891 2110 2206 2502 3131 3847'],['-3119 -2453 2449 -2194 -1950 -1942 -1883 1891 2110 2206 2502 3131 3847'],201.0,201.0,True,True
291,291.0,291.0,430.0,430.0,['3435 3439 2166 2168 -2128 -1891 1883 -1783 -1517'],['3435 3439 2166 2168 -2128 -1891 1883 -1783 -1517'],139.0,139.0,True,True
292,293.0,293.0,471.0,470.0,['379 -379 365 533 2872 2873 2979 -3764 -2969 2963 -4474 4474 -2963'],['379 -379 365 533 2872 2873 2979 -3764 -2969 2963 -4474 4474 -2963'],178.0,177.0,False,True
293,293.0,293.0,506.0,507.0,['-585 349 -344 -125 123 338 523 -1415 -1357 -1767 1930 2168 -2128 2110'],['-585 349 -344 -125 123 338 523 -1415 -1357 -1767 1930 2168 -2128 2110'],213.0,214.0,False,True
294,294.0,294.0,505.0,506.0,['-3814 -3119 -2453 2449 -2194 -1950 -1942 -1883 -1526 1524 1533 -1494 1357 1415 -523 -338 -123'],['-3814 -3119 -2453 2449 -2194 -1950 -1942 -1883 -1526 1524 1533 -1494 1357 1415 -523 -338 -123'],211.0,212.0,False,True
295,295.0,295.0,535.0,535.0,['361 -361 -336 338 523 -1415 -1357 -1767 1930 2168 -2202 2206 -2206'],['361 -361 -336 338 523 -1415 -1357 -1767 1930 2168 -2202 2206 -2206'],240.0,240.0,True,True
296,296.0,296.0,565.0,566.0,['-2449 2449 -2194 -1950 -1942 -1883 -1526 1524 1533 -1494 1357 1415 -523 -338 -123 125 344 365 533 1388 1464 3639'],['-2449 2449 -2194 -1950 -1942 -1883 -1526 1524 1533 -1494 1357 1415 -523 -338 -123 125 344 365 533 1388 1464 3639'],269.0,270.0,False,True
297,297.0,297.0,393.0,393.0,['-3719 -535 533 1388 1464 3611 4258'],['-3719 -535 533 1388 1464 3611 4258'],96.0,96.0,True,True
298,298.0,298.0,617.0,618.0,['2171 -2171 -1935 -1775 1774 1882 2200 837 -674 650 848 3162 -3772 3773 -3252'],['2171 -2171 -1935 -1775 1774 1882 2200 837 -674 650 848 3162 -3772 3773 -3252'],319.0,320.0,False,True
299,299.0,299.0,444.0,444.0,['-1057 -589 -325 319 621'],['-1057 -589 -325 319 621'],145.0,145.0,True,True
300,300.0,300.0,447.0,447.0,['-15 13 -17 25 128 383 579 618 2439 2979'],['-15 13 -17 25 128 383 579 618 2439 2979'],147.0,147.0,True,True
301,301.0,301.0,383.0,383.0,['-625 -319 313 -326 326'],['-625 -319 313 -326 326'],82.0,82.0,True,True
302,302.0,302.0,350.0,350.0,['2128 -2202 2202'],['2128 -2202 2202'],48.0,48.0,True,True
303,303.0,303.0,409.0,409.0,['-639 -319 325 588 -517 -338 336 361'],['-639 -319 325 588 -517 -338 336 361'],106.0,106.0,True,True
304,304.0,304.0,432.0,432.0,['-1524 1524 2278 -2447 -1493 1483 -3439 -3435 -2732'],['-1524 1524 2278 -2447 -1493 1483 -3439 -3435 -2732'],128.0,128.0,True,True
305,305.0,305.0,537.0,537.0,['2128 -2168 -1930 1767 -880 -639 -319 -38 -17 25 138 348 -356'],['2128 -2168 -1930 1767 -880 -639 -319 -38 -17 25 138 348 -356'],232.0,232.0,True,True
306,306.0,306.0,385.0,385.0,['1345 -1345 -1011 1005 1093'],['1345 -1345 -1011 1005 1093'],79.0,79.0,True,True
307,307.0,307.0,387.0,387.0,['-876 -639 625 732 837 -674'],['-876 -639 625 732 837 -674'],80.0,80.0,True,True
308,308.0,308.0,718.0,808.0,['2482 -2482 -2185 2186 2200 -330 -119 -15 13 -17 25 128 383 579 618 867 2158 2423 2903 4495 -3761'],"['2482 -2482 -2185 2186 2200 -330 -119 -15 13 -17 25 128 383 579 618 867 2158 2423 2903 4495 -3761', '2482 -2482 -2185 2186 2200 837 -674 650 848 3162 -3772 -1201 1199 -1343 1342 1345 1404 3737 -3739 3740 3761 -3761']",410.0,500.0,False,False
309,309.0,309.0,585.0,587.0,['2173 -2173 -1935 -1775 1774 1882 2200 837 -674 650 848 3328 -3907 -3166'],['2173 -2173 -1935 -1775 1774 1882 2200 837 -674 650 848 3328 -3907 -3166'],276.0,278.0,False,True
310,310.0,310.0,571.0,573.0,['-2903 -2423 -2158 -867 -618 -579 -383 -128 -25 17 38 -117 119 330 -2200 -1882'],['-2903 -2423 -2158 -867 -618 -579 -383 -128 -25 17 38 -117 119 330 -2200 -1882'],261.0,263.0,False,True
311,311.0,311.0,399.0,399.0,['-2285 -837 -2200 -1882'],['-2285 -837 -2200 -1882'],88.0,88.0,True,True
312,312.0,312.0,390.0,390.0,['-882 -639 -319 -117 119 332'],['-882 -639 -319 -117 119 332'],78.0,78.0,True,True
313,313.0,313.0,412.0,412.0,['-2206 2202 -2168 -1930 2447 -2607'],['-2206 2202 -2168 -1930 2447 -2607'],99.0,99.0,True,True
314,314.0,314.0,560.0,561.0,['-618 -579 -383 -128 -25 17 38 -117 119 330 -2200 -1882 -1774 1775 1935 2171 3091'],['-618 -579 -383 -128 -25 17 38 -117 119 330 -2200 -1882 -1774 1775 1935 2171 3091'],246.0,247.0,False,True
315,315.0,315.0,456.0,456.0,['728 -728 -11 9 19 123 338 523 -1415 1415'],['728 -728 -11 9 19 123 338 523 -1415 1415'],141.0,141.0,True,True
316,316.0,316.0,470.0,470.0,['-3155 -2714 -846 -642 -592 -332 -119 -15 13 -17'],['-3155 -2714 -846 -642 -592 -332 -119 -15 13 -17'],154.0,154.0,True,True
317,317.0,317.0,502.0,502.0,['-2285 -837 -732 -625 -319 -38 -17 25 210 585 -601 2412 -2872'],['-2285 -837 -732 -625 -319 -38 -17 25 210 585 -601 2412 -2872'],185.0,185.0,True,True
318,318.0,318.0,583.0,585.0,['-2200 2200 -330 -119 -15 -3 11 -11'],['-2200 2200 -330 -119 -15 -3 11 -11'],265.0,267.0,False,True
319,319.0,319.0,421.0,421.0,['-880 -639 -319 325 -325'],['-880 -639 -319 325 -325'],102.0,102.0,True,True
320,320.0,320.0,497.0,497.0,['7 -7 3 15 119 330 -2200 -1882 -1523 1523'],['7 -7 3 15 119 330 -2200 -1882 -1523 1523'],177.0,177.0,True,True
321,324.0,324.0,439.0,439.0,['2166 2168 -2128 2120 2210 -1895'],['2166 2168 -2128 2120 2210 -1895'],115.0,115.0,True,True
322,322.0,322.0,553.0,552.0,['3744 4474 -2963 2969 3764 -2979 -2873 -2872 -533 -365 -344 -125 125'],['3744 4474 -2963 2969 3764 -2979 -2873 -2872 -533 -365 -344 -125 125'],231.0,230.0,False,True
323,323.0,323.0,641.0,658.0,['3764 -2979 -2439 -618 -579 -383 -128 -25 17 38 -117 119 330 -2200 -1882 -1774 1774'],['3764 -2979 -2439 -618 -579 -383 -128 -25 17 38 -117 119 330 -2200 -1882 -1774 1774'],318.0,335.0,False,True
324,324.0,324.0,382.0,382.0,['-592 -332 330 -732'],['-592 -332 330 -732'],58.0,58.0,True,True
325,325.0,325.0,421.0,421.0,['-2202 -2110 -1891 -1526 -1431 -1373'],['-2202 -2110 -1891 -1526 -1431 -1373'],96.0,96.0,True,True
326,326.0,326.0,434.0,434.0,['601 -585 -210 -25 17 116'],['601 -585 -210 -25 17 116'],108.0,108.0,True,True
327,327.0,327.0,558.0,563.0,['3328 -3907 -3166 -848 -650 -592 -332 -119 117 325 588 -517 505 597 -597'],['3328 -3907 -3166 -848 -650 -592 -332 -119 117 325 588 -517 505 597 -597'],231.0,236.0,False,True
328,328.0,328.0,441.0,441.0,['-1447 -1427 1429 1501 1775 1935 2183'],['-1447 -1427 1429 1501 1775 1935 2183'],113.0,113.0,True,True
329,329.0,329.0,588.0,622.0,['-138 -25 17 38 319 639 876 -1535 -1533 -1524 1526 1891 2112 -2112'],['-138 -25 17 38 319 639 876 -1535 -1533 -1524 1526 1891 2112 -2112'],259.0,293.0,False,True
330,330.0,330.0,498.0,498.0,['1201 -1201 -1027 -698 -11 9 19 125 344 -349'],['1201 -1201 -1027 -698 -11 9 19 125 344 -349'],168.0,168.0,True,True
331,334.0,334.0,435.0,435.0,['876 -1359 1363 1429 1501 1773 -1798'],['876 -1359 1363 1429 1501 1773 -1798'],101.0,101.0,True,True
332,332.0,332.0,487.0,487.0,['2766 -3438 3439 2166 2168 -2128 -1891 1883 1942 2006'],['2766 -3438 3439 2166 2168 -2128 -1891 1883 1942 2006'],155.0,155.0,True,True
333,333.0,333.0,558.0,558.0,['3093 -2477 2449 -2194 -1950 -1942 -1883 1891 2128 -2168 -2166 -3439 3438 -2766'],['3093 -2477 2449 -2194 -1950 -1942 -1883 1891 2128 -2168 -2166 -3439 3438 -2766'],225.0,225.0,True,True
334,334.0,334.0,540.0,542.0,['-840 -642 -592 -332 -119 -15 13 -17 25 128 383 579 618 867 -867'],['-840 -642 -592 -332 -119 -15 13 -17 25 128 383 579 618 867 -867'],206.0,208.0,False,True
335,335.0,335.0,553.0,553.0,['-496 -361 -336 338 523 -1415 -1357 -1767 1930 2168 -2128 2112 3145 3897'],['-496 -361 -336 338 523 -1415 -1357 -1767 1930 2168 -2128 2112 3145 3897'],218.0,218.0,True,True
336,336.0,336.0,553.0,546.0,['867 -867 -618 -579 -383 -128 126 -125 123 338 523 -4050 -3497'],['867 -867 -618 -579 -383 -128 126 -125 123 338 523 -4050 -3497'],217.0,210.0,False,True
337,337.0,337.0,461.0,461.0,['1499 1769 1783 -1883 1891 2110'],['1499 1769 1783 -1883 1891 2110'],124.0,124.0,True,True
338,338.0,338.0,526.0,531.0,['2449 -2194 -1950 -1942 -1883 -1526 1524 1533 1535 -876 -639 621'],['2449 -2194 -1950 -1942 -1883 -1526 1524 1533 1535 -876 -639 621'],188.0,193.0,False,True
339,339.0,339.0,609.0,616.0,['-2439 -618 -579 -383 -128 126 -125 123 338 523 -1415 -1357 -1767 1930 2168 -2202 2206 2494 -2494'],['-2439 -618 -579 -383 -128 126 -125 123 338 523 -1415 -1357 -1767 1930 2168 -2202 2206 2494 -2494'],270.0,277.0,False,True
340,340.0,340.0,662.0,664.0,['1883 -1883 -1526 1524 1533 1535 -876 -639 -319 -38 -17 25 128 383 579 618 867 2158 -2158'],['1883 -1883 -1526 1524 1533 1535 -876 -639 -319 -38 -17 25 128 383 579 618 867 2158 -2158'],322.0,324.0,False,True
341,341.0,341.0,519.0,519.0,['-2188 -1950 -1942 -1883 1891 2128 -2168 -2166 -1483'],['-2188 -1950 -1942 -1883 1891 2128 -2168 -2166 -1483'],178.0,178.0,True,True
342,343.0,343.0,443.0,443.0,['-1011 -612 608 2149 -1919 -867'],['-1011 -612 608 2149 -1919 -867'],100.0,100.0,True,True
343,343.0,343.0,528.0,535.0,['1388 -1388 -533 -365 -344 -125 123 338 523 -4050 -3497 -3438 -3435'],['1388 -1388 -533 -365 -344 -125 123 338 523 -4050 -3497 -3438 -3435'],185.0,192.0,False,True
344,344.0,344.0,534.0,534.0,['-2724 848 3162 -3772 -1201 1199 -1343 1342 1345 1404 3737 -2893 2881'],['-2724 848 3162 -3772 -1201 1199 -1343 1342 1345 1404 3737 -2893 2881'],190.0,190.0,True,True
345,345.0,345.0,516.0,516.0,['2173 2449 -2194 -1950 -1942 -1883 -1526 1524 1533 1535 -876'],['2173 2449 -2194 -1950 -1942 -1883 -1526 1524 1533 1535 -876'],171.0,171.0,True,True
346,346.0,346.0,594.0,594.0,['2112 -2112 -1891 -1526 1524 1533 1535 -876 -639 -319 -38 -17 25 128 383 579'],['2112 -2112 -1891 -1526 1524 1533 1535 -876 -639 -319 -38 -17 25 128 383 579'],248.0,248.0,True,True
347,347.0,347.0,547.0,547.0,['3 15 119 330 -2200 -1882 -1774 1775 1935 2171'],['3 15 119 330 -2200 -1882 -1774 1775 1935 2171'],200.0,200.0,True,True
348,348.0,348.0,534.0,533.0,['1883 -1883 -1526 1524 1533 -1494 1357 1415 -523 505 597'],['1883 -1883 -1526 1524 1533 -1494 1357 1415 -523 505 597'],186.0,185.0,False,True
349,349.0,349.0,676.0,678.0,['-4474 -3744 -2895 -2423 -2158 -867 -618 -579 -383 -128 -25 17 38 -117 119 330 -2200 -1882 -1523 1499'],['-4474 -3744 -2895 -2423 -2158 -867 -618 -579 -383 -128 -25 17 38 -117 119 330 -2200 -1882 -1523 1499'],327.0,329.0,False,True
350,350.0,350.0,554.0,555.0,['1773 -1773 -1501 -1429 1427 1447 -1494 1357 1415 -523 505'],['1773 -1773 -1501 -1429 1427 1447 -1494 1357 1415 -523 505'],204.0,205.0,False,True
351,351.0,351.0,496.0,496.0,['336 -336 338 523 -1415 -1357 1494 -1447'],['336 -336 338 523 -1415 -1357 1494 -1447'],145.0,145.0,True,True
352,352.0,352.0,629.0,623.0,['-2173 -1935 -1775 1774 1882 2200 -330 -119 -15 -3 7 333 348 -356'],['-2173 -1935 -1775 1774 1882 2200 -330 -119 -15 -3 7 333 348 -356'],277.0,271.0,False,True
353,353.0,353.0,486.0,486.0,['2494 -2494 -2206 -2110 -1891 1883 -1783 -1769 1769'],['2494 -2494 -2206 -2110 -1891 1883 -1783 -1769 1769'],133.0,133.0,True,True
354,356.0,356.0,564.0,569.0,['-3166 -848 -650 674 -837 -2200 -1882 -1523 1517 1783 -1883 1891 -1891'],['-3166 -848 -650 674 -837 -2200 -1882 -1523 1517 1783 -1883 1891 -1891'],208.0,213.0,False,True
355,355.0,355.0,478.0,478.0,['2120 -2120 2128 -2168 -2166 -3439 -2756 2766'],['2120 -2120 2128 -2168 -2166 -3439 -2756 2766'],123.0,123.0,True,True
356,356.0,356.0,449.0,449.0,['608 -608 612 1005 1093 1342'],['608 -608 612 1005 1093 1342'],93.0,93.0,True,True
357,357.0,357.0,477.0,477.0,['-64 38 319 639 876 -1535 -1494'],['-64 38 319 639 876 -1535 -1494'],120.0,120.0,True,True
358,358.0,358.0,423.0,423.0,['-1342 -1093 -1029 870 -696'],['-1342 -1093 -1029 870 -696'],65.0,65.0,True,True
359,359.0,359.0,614.0,627.0,['-349 -210 -25 17 38 -117 119 330 -2200 -2186 2185 2482 -3779 -3091'],['-349 -210 -25 17 38 -117 119 330 -2200 -2186 2185 2482 -3779 -3091'],255.0,268.0,False,True
360,360.0,360.0,553.0,555.0,['-1523 1523 1882 2200 -330 -119 -15 -3 7 679'],['-1523 1523 1882 2200 -330 -119 -15 -3 7 679'],193.0,195.0,False,True
361,361.0,361.0,522.0,524.0,['3439 -1483 1493 2447 -2278 -1441 -1427 1429 1501 1775'],['3439 -1483 1493 2447 -2278 -1441 -1427 1429 1501 1775'],161.0,163.0,False,True
362,362.0,362.0,516.0,516.0,['618 -618 -579 -383 -128 -25 -9 9'],['618 -618 -579 -383 -128 -25 -9 9'],154.0,154.0,True,True
363,363.0,363.0,599.0,615.0,['1935 -1935 -1775 1774 1882 2200 837 -674 650 848 3328 -3907 -3166'],['1935 -1935 -1775 1774 1882 2200 837 -674 650 848 3328 -3907 -3166'],236.0,252.0,False,True
364,364.0,364.0,462.0,462.0,['-1342 1343 -1199 1201 3772 -3162 3252'],['-1342 1343 -1199 1201 3772 -3162 3252'],98.0,98.0,True,True
365,366.0,366.0,526.0,527.0,['-592 -332 330 -2200 -1882 -1523 1517 1797 1944 -2210 2210'],['-592 -332 330 -2200 -1882 -1523 1517 1797 1944 -2210 2210'],160.0,161.0,False,True
366,366.0,366.0,547.0,547.0,['517 -588 589 -1415 -1357 -1767 1930 2168 -2202 2206 -2206'],['517 -588 589 -1415 -1357 -1767 1930 2168 -2202 2206 -2206'],181.0,181.0,True,True
367,367.0,367.0,537.0,560.0,['1359 -1535 -1533 -1524 1526 1883 1942 1950 2188'],['1359 -1535 -1533 -1524 1526 1883 1942 1950 2188'],170.0,193.0,False,True
368,368.0,368.0,449.0,449.0,['-639 639 876 -1535 -1533 -1524'],['-639 639 876 -1535 -1533 -1524'],81.0,81.0,True,True
369,369.0,369.0,484.0,484.0,['-3739 3740 -2961 -2423 2425 2969 3764 -3764'],['-3739 3740 -2961 -2423 2425 2969 3764 -3764'],115.0,115.0,True,True
370,370.0,370.0,458.0,458.0,['1930 2168 -2128 2112 3145 3885'],['1930 2168 -2128 2112 3145 3885'],88.0,88.0,True,True
371,371.0,371.0,628.0,627.0,['-3607 -1464 -1388 -533 -365 -344 -125 121 -64 38 -117 119 332 592 650 2724'],['-3607 -1464 -1388 -533 -365 -344 -125 121 -64 38 -117 119 332 592 650 2724'],257.0,256.0,False,True
372,372.0,372.0,572.0,568.0,['-3162 3162 -3772 -1201 1199 -1343 -1093 -1005 -612 608 -614 618'],['-3162 3162 -3772 -1201 1199 -1343 -1093 -1005 -612 608 -614 618'],200.0,196.0,False,True
373,373.0,373.0,573.0,572.0,['3252 -3773 3773 -3252 -848 -650 674 -837 -2200 -1882 -1523 1517'],['3252 -3773 3773 -3252 -848 -650 674 -837 -2200 -1882 -1523 1517'],200.0,199.0,False,True
374,374.0,374.0,459.0,459.0,['-535 533 1388 1464 3611 -3611'],['-535 533 1388 1464 3611 -3611'],85.0,85.0,True,True
375,375.0,375.0,587.0,543.0,['-3497 3497 4050 -523 -338 -123 -19 -9 11 698'],['-3497 3497 4050 -523 -338 -123 -19 -9 11 698'],212.0,168.0,False,True
376,376.0,376.0,540.0,540.0,['-4027 -3437 3435 3438 3497 4050 -523 -338 -123 125 -126 138'],['-4027 -3437 3435 3438 3497 4050 -523 -338 -123 125 -126 138'],164.0,164.0,True,True
377,377.0,377.0,578.0,583.0,['848 -848 -650 -592 -332 -119 117 325 588 -517 505 597 684 2289'],['848 -848 -650 -592 -332 -119 117 325 588 -517 505 597 684 2289'],201.0,206.0,False,True
378,378.0,378.0,541.0,540.0,['1027 1199 -1343 -1093 -1005 -612 608 -614 618 -618'],['1027 1199 -1343 -1093 -1005 -612 608 -614 618 -618'],163.0,162.0,False,True
379,379.0,379.0,690.0,690.0,['-2209 -2120 2128 -2168 -1930 1767 1357 1415 -523 -338 -123 125 344 365 533 1388 1464 3603 -4256'],['-2209 -2120 2128 -2168 -1930 1767 1357 1415 -523 -338 -123 125 344 365 533 1388 1464 3603 -4256'],311.0,311.0,True,True
380,380.0,380.0,612.0,612.0,['2714 -2714 -846 -642 674 -837 -2200 -1882 -1774 1775 1935 2171'],['2714 -2714 -846 -642 674 -837 -2200 -1882 -1774 1775 1935 2171'],232.0,232.0,True,True
381,381.0,381.0,594.0,595.0,['2732 3435 3439 2166 2168 -2128 -1891 1883 1942 1950 2194 -2449 2453 -2453'],['2732 3435 3439 2166 2168 -2128 -1891 1883 1942 1950 2194 -2449 2453 -2453'],213.0,214.0,False,True
382,382.0,382.0,521.0,519.0,['1057 2300 -2300 -1057 -589 588'],['1057 2300 -2300 -1057 -589 588'],139.0,137.0,False,True
383,383.0,383.0,563.0,565.0,['-4539 -4257 -3611 -1464 -1388 -533 -365 -344 -125 123 338 505 597 684 2289 2766'],['-4539 -4257 -3611 -1464 -1388 -533 -365 -344 -125 123 338 505 597 684 2289 2766'],180.0,182.0,False,True
384,390.0,390.0,590.0,585.0,['-1882 1882 2200 -330 -119 -15 -3 11 728'],['-1882 1882 2200 -330 -119 -15 -3 11 728'],200.0,195.0,False,True
385,385.0,385.0,636.0,637.0,['1441 1533 1535 -876 -639 -319 -38 -17 25 128 383 579 618 867 2158 2423 2903 -2903'],['1441 1533 1535 -876 -639 -319 -38 -17 25 128 383 579 618 867 2158 2423 2903 -2903'],251.0,252.0,False,True
386,386.0,386.0,634.0,648.0,['-2158 -867 -618 -579 -383 -128 -25 17 38 319 639 876 -1359 1363 1429 1517'],['-2158 -867 -618 -579 -383 -128 -25 17 38 319 639 876 -1359 1363 1429 1517'],248.0,262.0,False,True
387,387.0,387.0,598.0,598.0,['11 -11 3 13 38 319 639 876 -1535 -1533 -1524 1526 -1526'],['11 -11 3 13 38 319 639 876 -1535 -1533 -1524 1526 -1526'],211.0,211.0,True,True
388,388.0,388.0,502.0,501.0,['870 -696 -11 9 19 123 338 523'],['870 -696 -11 9 19 123 338 523'],114.0,113.0,False,True
389,389.0,389.0,599.0,600.0,['-577 -383 -128 -25 17 38 -117 119 330 -2200 -2186 -1941 -1798'],['-577 -383 -128 -25 17 38 -117 119 330 -2200 -2186 -1941 -1798'],210.0,211.0,False,True
390,390.0,390.0,538.0,538.0,['3437 -3437 3435 3439 -1483 -1425 -1357 -880 882 1323'],['3437 -3437 3435 3439 -1483 -1425 -1357 -880 882 1323'],148.0,148.0,True,True
391,391.0,391.0,506.0,506.0,['2201 -2112 -1891 -1526 -1431 -1373 1359'],['2201 -2112 -1891 -1526 -1431 -1373 1359'],115.0,115.0,True,True
392,392.0,392.0,632.0,644.0,['-313 -117 119 330 -2200 -2186 2185 2482 -3779 -3091 3800'],['-313 -117 119 330 -2200 -2186 2185 2482 -3779 -3091 3800'],240.0,252.0,False,True
393,393.0,393.0,667.0,713.0,['732 -330 -119 -15 13 -17 25 128 383 579 618 867 2158 2423 2895 3744 4474 -2963'],['732 -330 -119 -15 13 -17 25 128 383 579 618 867 2158 2423 2895 3744 4474 -2963'],274.0,320.0,False,True
394,394.0,394.0,542.0,541.0,['1093 -1093 -1005 -612 608 -614 613 -601 -535'],['1093 -1093 -1005 -612 608 -614 613 -601 -535'],148.0,147.0,False,True
395,395.0,395.0,574.0,587.0,['535 601 -585 -210 -25 17 38 319 639 876 -1359 1359'],['535 601 -585 -210 -25 17 38 319 639 876 -1359 1359'],179.0,192.0,False,True
396,396.0,396.0,585.0,600.0,['3779 -2482 -2185 2186 2200 837 -674 650 2724 3920'],['3779 -2482 -2185 2186 2200 837 -674 650 2724 3920'],189.0,204.0,False,True
